instances/Rand/Rand_100_247_7603_10_25.fvs	100	247	10	25	7603	552	0001000100010110000010000010000110001010100010011110001000000100100010001001011010011010110001101010
instances/Rand/Rand_100_247_7611_10_25.fvs	100	247	10	25	7611	439	0101001000000110011011000100000010100010010100011000100001000011110000001000011000011000000001111000
instances/Rand/Rand_100_247_7619_10_25.fvs	100	247	10	25	7619	543	0100010010000110001011001001001100000000011100000001001111110010000000000110100100100010001101100100
instances/Rand/Rand_100_247_7627_10_25.fvs	100	247	10	25	7627	569	0001110011101111100000011001000110011000000000010001001100000000110100000010000110100101001000001001
instances/Rand/Rand_100_247_7635_10_25.fvs	100	247	10	25	7635	461	0010010001100010010100100011000111011000001110011110001100010010000101000000010100001010000100000100
instances/Rand/Rand_100_247_7643_10_50.fvs	100	247	10	50	7643	920	0100000010001110001000000010111001000101111001000001111000010000110110001000000011001100101001000101
instances/Rand/Rand_100_247_7651_10_50.fvs	100	247	10	50	7651	887	0101010100000010010000001101001000110000000001100111110000100011111010000111000100100101011000110001
instances/Rand/Rand_100_247_7659_10_50.fvs	100	247	10	50	7659	892	0000101010010010100001100001100101110011000111111100110000100100001000000001010000000100001000001001
instances/Rand/Rand_100_247_7667_10_50.fvs	100	247	10	50	7667	808	0000001011101000111000001010000011011000111101100000110010000000000010011101000110001010001101001001
instances/Rand/Rand_100_247_7675_10_50.fvs	100	247	10	50	7675	807	1100000000010010000101101111001000100101000000000010010001000110001000010010001101110100010101110100
instances/Rand/Rand_100_247_7683_10_75.fvs	100	247	10	75	7683	1136	0110111000101000000000000000001010011000001100000111010010000110001010111111001111100000100011110010
instances/Rand/Rand_100_247_7691_10_75.fvs	100	247	10	75	7691	1198	0010001111011000010000101000111100000010011010000111100001011100001000000000100001000100101011000111
instances/Rand/Rand_100_247_7699_10_75.fvs	100	247	10	75	7699	1161	0110110010100011001010011001010001001010001000110000101100010111110110100000100001011100010000001000
instances/Rand/Rand_100_247_7707_10_75.fvs	100	247	10	75	7707	1343	0001010000001100011010101100110110001101101001001110010001000000011001000001011000010000100111001100
instances/Rand/Rand_100_247_7715_10_75.fvs	100	247	10	75	7715	1493	1001001001100000000110111100011011100000000101010001001110100010010010010110000100000011101101001110
instances/Rand/Rand_100_3069_9763_10_25.fvs	100	3069	10	25	9763	1143	1111111101111111111111101111011111111110111111111111001110111011111111111111111111111111110011111111
instances/Rand/Rand_100_3069_9771_10_25.fvs	100	3069	10	25	9771	1113	1101111111011111111111011111101111111111111111111111111111111101011011101101111011111111111111111111
instances/Rand/Rand_100_3069_9779_10_25.fvs	100	3069	10	25	9779	1163	1111111100111111111101111111111110111111111101111111111111111110011101111111111111101111011011111111
instances/Rand/Rand_100_3069_9787_10_25.fvs	100	3069	10	25	9787	1125	1110111111111111111100111111111101111111111110111111111111111111101111111110111111111110111101111110
instances/Rand/Rand_100_3069_9795_10_25.fvs	100	3069	10	25	9795	1134	1011111111110101111110111111111111111111111111111111111101101110111111001111111111111111111011111111
instances/Rand/Rand_100_3069_9803_10_50.fvs	100	3069	10	50	9803	2158	1101110111100111111111110111111111111111111101111111111111011111111111111111111111111001111111110101
instances/Rand/Rand_100_3069_9811_10_50.fvs	100	3069	10	50	9811	1853	0110111101111011110111111111111111111110111111111011111111110111111111111111111111110111111111111111
instances/Rand/Rand_100_3069_9819_10_50.fvs	100	3069	10	50	9819	1965	1111101111111111111111111111101110111111111111111101111111111110111111111110111111111011111110111111
instances/Rand/Rand_100_3069_9827_10_50.fvs	100	3069	10	50	9827	2845	0111110001111111111111111111111111111111111110111101111111111101111101111111111111111111111011111011
instances/Rand/Rand_100_3069_9835_10_50.fvs	100	3069	10	50	9835	2118	1110111011111101111111111111111111111110110001111111111111111101111011111111111111111111111111101111
instances/Rand/Rand_100_3069_9843_10_75.fvs	100	3069	10	75	9843	3256	1111111101111111111111111111101110111111111101111111101111111111111111101111111111111101111110101111
instances/Rand/Rand_100_3069_9851_10_75.fvs	100	3069	10	75	9851	3069	1111101111111011011111111110111111111111111011111111101111011111101111111111111010111111111111111011
instances/Rand/Rand_100_3069_9859_10_75.fvs	100	3069	10	75	9859	3005	1111111111110111111111111111111111111111111111111111111111100101111111111111101111101111111101011110
instances/Rand/Rand_100_3069_9867_10_75.fvs	100	3069	10	75	9867	3688	0111111111111101111111111111101101011111111011111111111111111111111111111110111101011011111111111111
instances/Rand/Rand_100_3069_9875_10_75.fvs	100	3069	10	75	9875	3168	1111111111111110111111111011111111111011100111111111111111110111111111111111111111111001111111110110
instances/Rand/Rand_100_841_8683_10_25.fvs	100	841	10	25	8683	814	1110101011011110010110110101111100011111110111110001110011110001011001000111101101101101111101111110
instances/Rand/Rand_100_841_8691_10_25.fvs	100	841	10	25	8691	849	0111111100111111111011111010011101011111110001110111110010100011111111001010001110011111001011011011
instances/Rand/Rand_100_841_8699_10_25.fvs	100	841	10	25	8699	875	0100101100001101111111010100111010111111111011110011111101111101101010100101101011111011011111000111
instances/Rand/Rand_100_841_8707_10_25.fvs	100	841	10	25	8707	802	0010011011001110100011101111001111111011101110110111110100111111101100000111111111111011111001001111
instances/Rand/Rand_100_841_8715_10_25.fvs	100	841	10	25	8715	847	0001111111001001100111001000011111001111101110110101011111110110111010101111011001111110011001111101
instances/Rand/Rand_100_841_8723_10_50.fvs	100	841	10	50	8723	1640	0111011001001100110111101111011110011111100111001010100100111111110111111111001010011101101110111110
instances/Rand/Rand_100_841_8731_10_50.fvs	100	841	10	50	8731	1872	1100110111111011111110111110001111110101111011001101110010100111111111001111011011001110001011101111
instances/Rand/Rand_100_841_8739_10_50.fvs	100	841	10	50	8739	1908	0110010101011110011111110100011111110111111111111111110011111101110011110010111001100011111101110010
instances/Rand/Rand_100_841_8747_10_50.fvs	100	841	10	50	8747	1756	0110111011110101100111010101110111111011111101110100110111111111101001101110100101011110111101100010
instances/Rand/Rand_100_841_8755_10_50.fvs	100	841	10	50	8755	1642	0000111101110001011111110110101111110111011111110100111101011101111111010110100100111100011011111110
instances/Rand/Rand_100_841_8763_10_75.fvs	100	841	10	75	8763	2278	0011101110111111100011011111011100111111011110111111100111101111111001010110110110111000001011111101
